captureTimestamp,captureDateTime,captureRevision,raceID,resultsType,eevp,statePostal,stateName,reportingunitID,reportingunitLevel,pollClosingTime,level,electTotal,lastUpdated,precinctsReporting,precinctsTotal,precinctsReportingPct,candidates.0.candidateID,candidates.0.voteCount,candidates.0.votePct,candidates.1.candidateID,candidates.1.voteCount,candidates.1.votePct,candidates.2.candidateID,candidates.2.voteCount,candidates.2.votePct,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,parameters.precinctsReportingActual,parameters.precinctsReportingProportional,candidates.0.winner,candidates.0.calledAt,candidates.0.colorIndex,candidates.1.calledAt,candidates.1.colorIndex,candidates.1.winner
1667972541,2022-11-08 23:42:21 -0600,d38f954f3e6be3d250d58a04e08655875ea7700c,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:40:20.701Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667972585,2022-11-08 23:43:05 -0600,801d3f687be77bd20982c8b22a575eda658a7594,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:41:48.312Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667972810,2022-11-08 23:46:50 -0600,aa61daf8417c040e13c56de238053c966d7a0302,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:43:06.285Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667972854,2022-11-08 23:47:34 -0600,4c493d7ad5df619297ee4ec86e6725cbd0fcac02,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T05:46:07.018Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667976265,2022-11-09 00:44:25 -0600,f24bbc37a7ca703e419e133d048b4da5b1f386e7,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:42:53.500Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667976467,2022-11-09 00:47:47 -0600,32bb8c730464b2ab549dbe977eea353741198772,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:45:49.279Z,1820,1929,94.35,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1820,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667976875,2022-11-09 00:54:35 -0600,aef5a4a9a30b34f946f3098786ce9297f77ec589,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:53:39.147Z,1821,1929,94.4,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1821,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667976996,2022-11-09 00:56:36 -0600,c42ff185ff10da6e900ee98d629248349a3fcfdc,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T06:54:38.952Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667978502,2022-11-09 01:21:42 -0600,3a9aa1fa129e28027260f73511b9ecad38e5231d,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:20:32.803Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667979231,2022-11-09 01:33:51 -0600,0aac9649608b65a23e9855cf5cacd405130eb626,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:31:53.934Z,1793,1929,92.95,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1793,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667979312,2022-11-09 01:35:12 -0600,5fd2ef815b3efc7160a0f621311c95958f5349fa,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:34:04.661Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667979845,2022-11-09 01:44:05 -0600,56f55ff2a859e10bf2feb3a958e483acbe185172,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:43:07.135Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667979888,2022-11-09 01:44:48 -0600,0e0f720f51726ae625e5e1365d2ab4384b8c34ed,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:43:21.751Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667979926,2022-11-09 01:45:26 -0600,9b0489556f79fd338933dc887f608460bae29ac3,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:44:15.347Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667980111,2022-11-09 01:48:31 -0600,428d6efc67001dc34b2967bd8bff4fda13dfb188,20221108AL1683,live,80.47,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T07:45:10.474Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1750000,99,1408278,2625000,1822,1552,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1667987965,2022-11-09 03:59:25 -0600,4dde3c8f59c3bcf3cff48ec0c0bbba8cecf9614a,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T09:57:58.379Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008078,2022-11-09 09:34:38 -0600,e6ee907ed8a6179329164aeeccfc106c7d0916e6,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:33:06.792Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008283,2022-11-09 09:38:03 -0600,bced99b1536e5338ec75c756fbe9d23ae3240399,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:36:48.499Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008321,2022-11-09 09:38:41 -0600,ee191cc90067ca3af77cd51575681b1f04a13c1e,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:37:32.025Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008403,2022-11-09 09:40:03 -0600,8ad92182bca6e3f338c6f1342265586ab3037086,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:38:52.549Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008444,2022-11-09 09:40:44 -0600,7a7d57c5f6e24a7c3a58f95fb1be6a6a35d03970,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:39:30.466Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008769,2022-11-09 09:46:09 -0600,15a255388547e109ae522086e2fc33265bd73f9f,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:44:41.050Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668008811,2022-11-09 09:46:51 -0600,af91d94677404b54ebad3dd25a0cba4098d7569d,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T15:45:47.508Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668021856,2022-11-09 13:24:16 -0600,c684b9b9af253b08066b30b4c36ed0a9c660b679,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:23:17.034Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668021939,2022-11-09 13:25:39 -0600,f189d8db223e15d3ae935ffb47044cb6a7acccda,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:24:18.344Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668022068,2022-11-09 13:27:48 -0600,54989ad132a27574aa6308acb004b2d4010a3eda,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:26:27.481Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668022275,2022-11-09 13:31:15 -0600,830e7cab9dd4c198612bd2f61b04e37c351ba5b3,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:30:10.166Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668022481,2022-11-09 13:34:41 -0600,1e63325bf00655da2897fbaff11c82ce07d25b5f,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:33:10.266Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668022564,2022-11-09 13:36:04 -0600,ff3ddf88745ad0a757caf0046d418a0bf15d692c,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:34:42.004Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668022603,2022-11-09 13:36:43 -0600,585360b592f5b2b74cacdec77d4a7b34b0f4b1ad,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:35:37.000Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668023931,2022-11-09 13:58:51 -0600,1d5ed1a8ebf11f21e3f5f3db02fc22c767037aa7,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T19:57:32.099Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668024143,2022-11-09 14:02:23 -0600,e4b7a1e33b9683adcc751de2de4a871870778b81,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T20:01:11.487Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668024186,2022-11-09 14:03:06 -0600,9a27d0a4d1b21281281270bffccb621ee050307d,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T20:01:53.991Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668024484,2022-11-09 14:08:04 -0600,5401038dc26fa5e02d8b703739ade8751638622b,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T20:06:28.280Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668024695,2022-11-09 14:11:35 -0600,9e613beb082afe3c3a4cbd8252f0c9025ffae7f3,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-09T20:10:08.975Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668040404,2022-11-09 18:33:24 -0600,d65dbd168c6e06bdb0727d2e6c798d7fc1994aa8,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:31:45.827Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668041428,2022-11-09 18:50:28 -0600,c7f83dbbeb909244564ef07524ca8c29c56cc62b,20221108AL1683,live,88.02,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T00:49:22.366Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1600000,99,1408278,2625000,1822,1698,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668044315,2022-11-09 19:38:35 -0600,071a368a59e4d84e497b85ade8beb146feae0850,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T01:37:18.125Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1822,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668095094,2022-11-10 09:44:54 -0600,f2e3220707d563de04b53c7d3b0c4a6e1f4f944b,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-10T15:43:30.705Z,1822,1929,94.45,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1822,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668183393,2022-11-11 10:16:33 -0600,9c59ec95506dcf948602e9b811b995c3949cb1f3,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T16:15:39.225Z,1919,1929,99.48,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1919,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668183478,2022-11-11 10:17:58 -0600,07a10653594a63ca2ed704c7dbe36098659bbd70,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T16:16:50.502Z,1920,1929,99.53,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1920,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668195620,2022-11-11 13:40:20 -0600,a7b546dfd997274f9f6a415db45cfb2140562629,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:38:52.506Z,1921,1929,99.59,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668195660,2022-11-11 13:41:00 -0600,d2a0380d7952a3a4e3c6d1af1035878cfa8ab89a,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:39:57.921Z,1921,1929,99.59,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668196374,2022-11-11 13:52:54 -0600,37cff1b3e79789e78f6ac0312714dd529c3585a7,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:51:52.228Z,1921,1929,99.59,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668196416,2022-11-11 13:53:36 -0600,2921d1386967cdbb90b7277bff854f5c4e4c960e,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-11T19:51:52.228Z,1921,1929,99.59,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668377616,2022-11-13 16:13:36 -0600,25412436691552865700a78d915315b18a2d614c,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-13T22:13:15.467Z,1921,1929,99.59,6052,940054,66.75,6047,435431,30.92,6320,32793,2.33,1437018,99,1408278,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668555463,2022-11-15 17:37:43 -0600,dbf1475970477827a5cf16b3e784ad3dc618a05a,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-15T23:37:20.156Z,1921,1929,99.59,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668639314,2022-11-16 16:55:14 -0600,a78b338be58dcf4d99714f5e034a089b64d50542,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T22:54:54.906Z,1921,1929,99.59,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668639416,2022-11-16 16:56:56 -0600,328464d8c6595193d8cb2cd2e047f0a831c42e5e,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T22:56:27.114Z,1921,1929,99.59,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668639439,2022-11-16 16:57:19 -0600,292d8fc7f2e0f3fcea1a5276f6a2d865564bcabf,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T22:56:58.032Z,1921,1929,99.59,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668639485,2022-11-16 16:58:05 -0600,368ee6705018134442c1f787d028dd258786614e,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T22:57:41.815Z,1921,1929,99.59,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1921,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668639853,2022-11-16 17:04:13 -0600,c1bff7caba987d5ec6253c59057346e3141fb33b,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T23:03:49.606Z,1922,1929,99.64,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1922,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668640209,2022-11-16 17:10:09 -0600,bfa5dd9b0bbbb83e83387a7b578117361687c878,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-16T23:09:50.985Z,1922,1929,99.64,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1922,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668687836,2022-11-17 06:23:56 -0600,87a2a8e8d07dd54646a873f1f4946fcaf0422857,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T12:22:57.916Z,1923,1929,99.69,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1923,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668687964,2022-11-17 06:26:04 -0600,0169ce75a9e30023a94a970e122f0be07521bf81,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T12:25:48.841Z,1924,1929,99.74,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1924,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668688073,2022-11-17 06:27:53 -0600,f5f9418b3f415c51887d6b6660b5a7ba5fd7ab9f,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T12:27:37.656Z,1925,1929,99.79,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1925,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668688130,2022-11-17 06:28:50 -0600,0de872bddbc6ccb63869fb20752bc65f69e6201e,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T12:28:28.884Z,1927,1929,99.9,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1927,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668688330,2022-11-17 06:32:10 -0600,ba9bceff0c058c0c70091c41dabbd339f44f82c2,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T12:31:55.634Z,1927,1929,99.9,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1927,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668695116,2022-11-17 08:25:16 -0600,a90ba5a88bc0aa187bfbc93402593dca1d0419c4,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T14:24:55.223Z,1927,1929,99.9,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1927,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668695625,2022-11-17 08:33:45 -0600,edb045e7e00f4ba4b3a3b2bc40ba37046b9015c1,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T14:33:29.560Z,1928,1929,99.95,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1928,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668697814,2022-11-17 09:10:14 -0600,46c6ee2b0caa137869620d71466412a014e5b7b8,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:09:52.840Z,1928,1929,99.95,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1928,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668698209,2022-11-17 09:16:49 -0600,5587de950a7c4e2f948cf32d8198c7a11f6f542a,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:16:28.047Z,1929,1929,100.0,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1929,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668698338,2022-11-17 09:18:58 -0600,76a50bed9ec68b1b1c7a90bd6fd98afd3fc92c33,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:18:40.772Z,1927,1929,99.9,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1927,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668698373,2022-11-17 09:19:33 -0600,568dc9e94827d90447b14df4a5d85442304ed703,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:19:08.122Z,1929,1929,100.0,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1929,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668698916,2022-11-17 09:28:36 -0600,f15f9a164937dd3628b3418464650d3f5f34e760,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:28:19.437Z,1929,1929,100.0,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1929,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668699193,2022-11-17 09:33:13 -0600,7b70b78e2b7ccfabcf74219bfa7e5239162064ce,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:32:44.838Z,1929,1929,100.0,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1929,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
1668699487,2022-11-17 09:38:07 -0600,d1cba3d3e534ee6e886133aa1a2c9940639f8bbd,20221108AL1683,live,98.0,AL,Alabama,1,1,2022-11-09T01:00:00.000Z,state,0,2022-11-17T15:37:46.967Z,1929,1929,100.0,6052,940048,66.75,6047,435428,30.92,6320,32790,2.33,1437018,99,1408266,2625000,1929,1890,X,2022-11-09T01:00:04.280Z,0.0,,1.0,
