captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,candidates.23194.first,candidates.23194.last,candidates.23194.party,candidates.23194.candidateID,candidates.23194.polID,candidates.23194.ballotOrder,candidates.23194.polNum,candidates.23194.electWon,candidates.23196.first,candidates.23196.last,candidates.23196.party,candidates.23196.candidateID,candidates.23196.polID,candidates.23196.ballotOrder,candidates.23196.polNum,candidates.23196.electWon,candidates.23196.winnerDateTime
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,266328,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,268629,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667960264,2022-11-09 02:17:44 +0000,e239f4bcca07deff3069ebbdd016fa8b8d41d752,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,282330,99,268629,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667961378,2022-11-09 02:36:18 +0000,38867b5c6238941f5844472df77322f71d62b761,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,268629,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667962555,2022-11-09 02:55:55 +0000,84c8aec46b0824d2dabb875d986800c8bb475bfb,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,271523,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667962837,2022-11-09 03:00:37 +0000,d57fedbb0cf82cf130c9d008e459203d23c317e0,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,271930,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667963111,2022-11-09 03:05:11 +0000,e819c6c0592b367c01eebbb86e897f39b2d774d1,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,271523,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667963396,2022-11-09 03:09:56 +0000,6a46c0776c43a17d759f81499ba9ed2e8d7622fc,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,271930,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,272352,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667967540,2022-11-08 22:19:00 -0600,673632f1537c7c9f2368084b99ec47b67621c41e,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299174,99,272352,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667971079,2022-11-08 23:17:59 -0600,1cf7281bce65e8581e70a1164dc3589ed87371d4,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299174,99,273779,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299174,99,273762,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667977490,2022-11-09 01:04:50 -0600,73af89bd198396be18bf17786481f7c1aff2cd2b,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,306812,99,273762,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667980799,2022-11-09 01:59:59 -0600,934823804566c431cf70570e863807e708ff1c49,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,303963,99,273762,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1667986270,2022-11-09 03:31:10 -0600,8b08ac238b66c1bf432ca7a82738d5523f4e4f8f,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299156,99,273762,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668036023,2022-11-09 17:20:23 -0600,9ef899c35236989bf45e18d9bc81355182366fa2,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299156,99,273875,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668175195,2022-11-11 07:59:55 -0600,974e6d482ad1bf66acf3c6dec172fc6b6862447a,FL-20221108_Eday80,10,General,G,Active Tabulation,Called,H,U.S. House,True,District 4,4,299156,99,273930,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668443672,2022-11-14 10:34:32 -0600,8840fe007c2289cb5d0b39065214027ed33ca9ed,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,299156,99,137136,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668445110,2022-11-14 10:58:30 -0600,044c8ee6fcd2396e8e87c8480b2a1c9c06148617,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,299156,99,273930,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668446266,2022-11-14 11:17:46 -0600,26af0d9c77ed07f1333bc8914caf1a62c51ccd86,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,299156,99,273979,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668447262,2022-11-14 11:34:22 -0600,fab64ca06178d82c9b967f285b83020c64a45dbc,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,299156,99,274021,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1668451666,2022-11-14 12:47:46 -0600,baa8b438ba97574346f12ac6b3cc605c24eb8d5d,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,299156,99,274036,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
1669048638,2022-11-21 10:37:18 -0600,4a833f55035bdf60244896e2416e3ddba7b39cd2,FL-20221108_Eday80,10,General,G,Tabulation Paused,Called,H,U.S. House,True,District 4,4,274098,100,274036,806113,True,20221108FL10013,2022-11-08,FL,LaShonda,Holloway,Dem,23194,65738,2,14602,0,Aaron,Bean,GOP,23196,52113,1,11865,0,2022-11-09T01:10:21.976Z
